‘ddd YYYY-MM-DD HH:MM’,PH PV Array Backfeed (Solar Generation),01 .Workstations Computer 1,02 .Teller Line Computer 1,03 .Workstations Computer 2,04 .Teller Line Computer 2,05 .Workstations Computer 3,06 Teller Line General 1,07 .Workstations Computer 4,08 Teller Line General 2,09 .Workstations Computer 5,10 .Teller Manager Computer,11 Workstations General 1,12 TVs 1,13 Workstations General 2,14 .DT Teller Computer,15 Workstations General 3,16 TCD,17 .ATM 1,19 .ATM 2,21 .ATM 3,22 .DT Teller Counters,25 .Data Backboard 1,26 .VCR and TV Monitors,27 .Data Backboard 2,28 Dealer Drawer,29 .Telephone Backboard,30 .DT Control Unit 1,31 .Data Rack,32 .DT Audio Panel,33 .Alarm Cabinet,34 .DT Control Unit 2,35 .DVR Recorder,36 MFP,37 .Data Rack,38 General 1,39 DT Teller Counter,40 General 2,41 Teller Work Rm Counter,42 General 3,42 RTU-1 Convenience,43 Kitchen Appliance 1,44 DT Teller General,45 Kitchen Appliance 2,47 .Refrigerator,49 .TV and CCTV Monitors,51 Restroom,52 Printer 3,53 Irrigation Controller,54 Printer 4,55 Printer 1,56 TVs 2,57 Printer 2,58 .View Glass Controller and XFMR,60 Water Fountain,62 Break Room TV,A02 Building Mounted Sign 1,A04 Building Mounted Sign 2,A05 Teller Area,A07 Drive Thru Teller,A08 Drive Thru Canopy,A09 Corridor,A09 Janitors Room,A10 Eyebrow Canopy Non Critical,A11 ATM Room,A12 Eyebrow Canopy Critical,A13 Resource Room,A14 Roof,A15 Teller Work Room,A16 Lane Lights,A17 Electrical Room,A19 Break Room,A21 Mens Restroom,A21 Womens Restroom,A24 Relay for A18 A23 A25 Monument & Pole Lights (Control Only),A27 ATM Header and Footer,Lobby Doors (North),Lobby Open (South),Office (North),Office (South),PA RTU-1 (Roof),PB CU-1 (LG Roof),PC AHU-1 (Open Area ATM Room Side),PD AHU-2 (Employee Only Areas),PE AHU-3 (Open Area Drive Thru Teller Side),PF AHU-4 (Electrical Room),PG EWH-1 Water Heater,SA Big Ass Fan,SB TF-1 ATM Room,SC EF-1 Bathrooms and Janitors,SD ATM,SE Drive Thru Units,SF Pole Lights,SG Monument Sign,SH CU Recover
Wed 2015-02-25 19:00,0.01,0,0.043,0.055,0.067,0.001,0.022,0.067,0.001,0.037,0.018,0.001,0.013,0,0.039,0.001,0.001,0.171,0.165,0.173,0.001,0.004,0,0.026,0.001,0.153,0.006,0.197,0,0.027,0,0.001,0.06,0.209,0.001,0.006,0.073,0.019,0.001,0.002,0.026,0.002,0.003,0.001,0.021,0.001,0.008,0.008,0,0.03,0.091,0.001,0.077,0.001,0.06,0.14,0.145,0.303,0.025,0.258,0.015,0.018,0.064,0,0.342,0,0,0.001,0.045,0,0.012,0.003,0.006,0.012,0.188,0.087,0.065,0.057,0.096,0.05,0.256,0.196,0.236,0.236,0.02,0,0.001,0.004,0,0.214,0.024,1.916,0.24,0.026
Wed 2015-02-25 20:00,0.01,0,0.045,0.06,0.067,0.001,0.023,0.076,0.001,0.038,0.018,0.001,0.008,0,0.04,0.001,0.001,0.169,0.164,0.171,0.001,0.004,0,0.026,0.001,0.153,0.006,0.198,0,0.027,0,0.001,0.027,0.21,0.026,0.006,0.001,0.02,0.001,0.002,0.025,0.002,0.003,0.026,0.021,0.001,0.008,0.008,0,0.03,0.073,0.001,0.076,0.001,0.06,0.14,0.145,0.109,0,0.258,0.008,0.007,0.064,0,0.342,0,0,0,0.045,0,0.003,0,0,0.012,0.188,0.066,0.049,0.043,0.073,0.048,0.118,0.2,0.229,0.234,0.03,0,0,0.003,0,0.212,0.025,1.895,0.239,0.025
Wed 2015-02-25 21:00,0,0,0.05,0.069,0.072,0.001,0.027,0.086,0.001,0.039,0.023,0.001,0.008,0,0.046,0.001,0.001,0.168,0.164,0.167,0.001,0.004,0,0.026,0.001,0.153,0.006,0.199,0,0.027,0,0.001,0.015,0.209,0.001,0.006,0.001,0.024,0.001,0.002,0.025,0.002,0.003,0.016,0.021,0.001,0.008,0.008,0,0.013,0.073,0.001,0.076,0.001,0.06,0.14,0.145,0,0,0.258,0,0,0.064,0.023,0.343,0,0,0,0.045,0,0,0,0,0.012,0.188,0.054,0.04,0.035,0.059,0.043,0.122,0.195,0.225,0.236,0.02,0,0,0.004,0,0.21,0.024,1.802,0.239,0.027
Wed 2015-02-25 22:00,0.01,0,0.053,0.062,0.082,0.001,0.026,0.083,0.001,0.043,0.022,0.001,0.008,0,0.048,0.001,0.001,0.169,0.166,0.168,0.001,0.004,0,0.026,0.001,0.152,0.006,0.196,0,0.027,0,0.001,0.015,0.209,0.001,0.006,0.001,0.022,0.001,0.002,0.025,0.002,0.003,0.028,0.021,0.001,0.008,0.008,0,0.011,0.073,0.001,0.076,0.001,0.06,0.14,0.145,0,0,0.259,0,0.005,0.064,0,0.344,0,0,0,0.045,0,0,0,0,0.012,0.188,0,0,0,0,0.049,0.346,0.196,0.225,0.235,0.03,0,0,0.004,0,0.214,0.025,1.746,0.238,0.026
Wed 2015-02-25 23:00,0.01,0,0.051,0.063,0.076,0.001,0.027,0.083,0.001,0.042,0.021,0.001,0.008,0,0.046,0.001,0.001,0.168,0.165,0.166,0.001,0.004,0,0.026,0.001,0.152,0.006,0.196,0,0.027,0,0.001,0.015,0.21,0.001,0.006,0.001,0.022,0.001,0.002,0.025,0.002,0.003,0.013,0.021,0.001,0.008,0.008,0,0.011,0.073,0.001,0.076,0.001,0.06,0.14,0.145,0,0,0.259,0,0,0.064,0,0.344,0,0,0,0.045,0,0,0,0,0.012,0.188,0,0,0,0,0.05,0.377,0.194,0.225,0.235,0.03,0,0.001,0.004,0,0.209,0.024,1.757,0.238,0.027
Thu 2015-02-26 00:00,0.01,0,0.051,0.062,0.076,0.001,0.026,0.084,0.001,0.041,0.021,0.001,0.008,0,0.046,0.001,0.001,0.167,0.164,0.167,0.001,0.004,0,0.026,0.001,0.152,0.006,0.196,0,0.028,0,0.001,0.015,0.21,0.001,0.006,0.001,0.022,0.001,0.002,0.024,0.002,0.003,0.039,0.021,0.001,0.008,0.008,0,0.011,0.073,0.001,0.076,0.001,0.06,0.14,0.145,0,0,0.258,0,0,0.064,0,0.343,0,0,0,0.045,0,0,0,0,0.012,0.188,0,0,0,0,0.05,0.622,0.195,0.229,0.23,0.035,0,0,0.004,0,0.206,0.025,1.421,0.238,0.028
Thu 2015-02-26 01:00,0,0,0.05,0.062,0.075,0.001,0.026,0.083,0.001,0.041,0.021,0.001,0.008,0,0.045,0.001,0.001,0.168,0.163,0.165,0.001,0.004,0,0.026,0.001,0.152,0.006,0.198,0,0.028,0,0.001,0.015,0.21,0.001,0.006,0.025,0.022,0.001,0.002,0.025,0.002,0.003,0.001,0.021,0.001,0.008,0.008,0,0.011,0.073,0.001,0.076,0.001,0.06,0.14,0.145,0,0,0.258,0,0,0.064,0,0.343,0,0,0,0.045,0,0,0,0,0.012,0.187,0,0,0,0,0.05,0.374,0.194,0.229,0.238,0.025,0,0,0.003,0,0.206,0.025,1.356,0.239,0.026
Thu 2015-02-26 02:00,0.01,0,0.05,0.062,0.075,0.001,0.026,0.082,0.001,0.041,0.021,0.001,0.008,0,0.046,0.001,0.001,0.167,0.163,0.165,0.001,0.004,0,0.026,0.001,0.152,0.006,0.199,0,0.028,0,0.001,0.015,0.21,0.001,0.006,0.07,0.022,0.001,0.002,0.025,0.002,0.003,0.039,0.021,0.001,0.008,0.017,0,0.011,0.073,0.001,0.076,0.001,0.06,0.14,0.145,0,0,0.258,0,0,0.064,0,0.342,0,0,0,0.045,0,0,0,0,0.012,0.187,0,0,0,0,0.046,0.66,0.19,0.226,0.227,0.04,0,0.001,0.004,0,0.206,0.024,1.249,0.238,0.028
Thu 2015-02-26 03:00,0.01,0,0.05,0.062,0.075,0.001,0.026,0.082,0.001,0.041,0.021,0.001,0.008,0,0.045,0.001,0.001,0.167,0.164,0.165,0.001,0.004,0,0.026,0.001,0.152,0.006,0.199,0,0.028,0,0.001,0.015,0.21,0.001,0.006,0.07,0.022,0.001,0.002,0.024,0.002,0.003,0.001,0.021,0.001,0.008,0.013,0,0.011,0.073,0.001,0.076,0.001,0.057,0.14,0.145,0,0,0.258,0,0,0.064,0,0.342,0,0,0,0.045,0,0,0,0,0.012,0.187,0,0,0,0,0.045,0.629,0.192,0.227,0.237,0.03,0,0,0.004,0,0.205,0.025,1.249,0.239,0.027
Thu 2015-02-26 04:00,0,0,0.046,0.059,0.075,0.001,0.024,0.075,0.001,0.037,0.019,0.001,0.008,0,0.045,0.001,0.001,0.16,0.15,0.165,0.001,0.004,0,0.026,0.001,0.153,0.005,0.183,0,0.028,0,0.001,0.014,0.201,0.001,0.006,0.064,0.02,0.001,0.002,0.023,0.002,0.002,0.039,0.019,0.001,0.008,0.007,0,0.01,0.067,0,0.07,0.001,0.052,0.141,0.145,0,0,0.258,0,0,0.064,0,0.34,0,0,0,0.045,0,0,0,0,0.012,0.188,0,0,0,0,0.04,0.279,0.186,0.216,0.216,0.028,0,0,0.004,0,0.205,0.024,1.233,0.238,0.027
Thu 2015-02-26 05:00,0.01,0,0.05,0.062,0.075,0.001,0.026,0.082,0.001,0.041,0.021,0.001,0.008,0,0.045,0.001,0.001,0.167,0.164,0.166,0.001,0.004,0,0.026,0.001,0.152,0.006,0.2,0,0.028,0,0.001,0.015,0.21,0.001,0.006,0.07,0.022,0.001,0.002,0.024,0.002,0.003,0.027,0.021,0.001,0.008,0.008,0,0.011,0.073,0.001,0.076,0.001,0.057,0.141,0.146,0,0,0.258,0,0,0.064,0,0.339,0,0,0,0.045,0,0,0,0,0.012,0.187,0,0,0,0,0.05,0.645,0.185,0.225,0.235,0.032,0,0,0.003,0,0.206,0.024,1.381,0.237,0.028
Thu 2015-02-26 06:00,0.026,0,0.05,0.062,0.075,0.001,0.026,0.082,0.001,0.041,0.021,0.001,0.008,0,0.045,0.001,0.001,0.168,0.164,0.166,0.001,0.004,0,0.026,0.001,0.152,0.005,0.195,0,0.027,0,0.001,0.015,0.209,0.001,0.006,0.07,0.022,0.001,0.002,0.024,0.002,0.003,0.014,0.021,0.001,0.008,0.008,0,0.011,0.073,0.001,0.076,0.001,0.057,0.141,0.146,0,0,0.259,0,0,0.064,0,0.339,0,0,0,0.045,0,0,0,0,0.011,0.187,0,0,0,0,0.048,0.624,0.191,0.224,0.224,0.03,0,0.001,0.004,0,0.209,0.024,1.603,0.237,0.026
Thu 2015-02-26 07:00,1.214,0,0.05,0.062,0.075,0.001,0.026,0.082,0.001,0.041,0.021,0.001,0.151,0,0.046,0.001,0.001,0.169,0.165,0.168,0,0.004,0,0.026,0.001,0.152,0.006,0.2,0,0.027,0,0.001,0.015,0.209,0.001,0.006,0.07,0.022,0.001,0.002,0.025,0.002,0.003,0.037,0.021,0.001,0.008,0.008,0,0.011,0.484,0.001,0.08,0.001,0.057,0.055,0.057,0.115,0.018,0.102,0.005,0.005,0.025,0.001,0.133,0.013,0,0.013,0.045,0,0.003,0.002,0.002,0.004,0.073,0.089,0.066,0.058,0.098,0.06,10.924,0.267,0.334,0.293,0.05,0.014,0,0.004,0,0.21,0.031,0.681,0.094,0.026
Thu 2015-02-26 08:00,4.891,0,0.053,0.062,0.083,0.001,0.027,0.088,0.001,0.043,0.025,0.002,0.155,0,0.057,0.001,0.001,0.173,0.167,0.173,0,0.004,0,0.026,0.002,0.152,0.006,0.2,0,0.027,0,0.001,0.015,0.21,0.001,0.025,0.07,0.049,0.001,0.002,0.094,0.002,0.032,0.039,0.021,0.001,0.008,0.008,0,0.039,0.502,0.001,0.08,0.001,0.057,0,0,0.628,0.096,0,0.052,0,0,0.027,0,0.013,0,0.076,0.06,0,0.014,0,0,0,0,0.095,0.074,0.065,0.102,4.262,6.634,0.25,0.341,0.27,0.03,1.116,0.007,0.003,0.007,0.208,0.052,0,0,0.026
Thu 2015-02-26 09:00,5.757,0,0.065,0.065,0.097,0.001,0.038,0.096,0.001,0.041,0.025,0.037,0.155,0,0.057,0.001,0.001,0.171,0.168,0.17,0,0.004,0,0.026,0.002,0.153,0.006,0.199,0,0.027,0,0.001,0.083,0.209,0.001,0.025,0.07,0.053,0.001,0.002,0.114,0.002,0.003,0.025,0.021,0.001,0.013,0.007,0,0.035,0.502,0.001,0.077,0.001,0.057,0,0,0.628,0.096,0,0.066,0,0,0,0,0.045,0,0.077,0.061,0.058,0.035,0.002,0.008,0,0,0.095,0.074,0.065,0.11,4.397,7.119,0.246,0.345,0.263,0.033,0,0.006,0.004,0.007,0.212,0.046,0,0,0.026
Thu 2015-02-26 10:00,7.787,0,0.063,0.062,0.102,0.001,0.038,0.117,0.001,0.047,0.025,0.023,0.155,0,0.06,0.001,0.001,0.171,0.168,0.172,0,0.004,0,0.026,0.001,0.153,0.006,0.199,0,0.027,0,0.001,0.087,0.21,0.001,0.025,0.07,0.042,0.001,0.002,0.042,0.002,0.003,0.045,0.021,0.001,0.008,0.008,0,0.035,0.501,0.001,0.078,0.001,0.057,0,0,0.628,0.096,0,0.065,0,0,0.019,0,0.067,0,0.055,0.061,0.065,0.021,0.006,0.003,0,0,0.068,0.064,0.05,0.083,4.482,7.811,0.294,0.344,0.262,0.037,0,0.018,0.004,0.007,0.216,0.069,0,0,0.026
Thu 2015-02-26 11:00,9.963,0,0.066,0.063,0.09,0.001,0.038,0.117,0.001,0.048,0.027,0.019,0.155,0,0.064,0.001,0.001,0.174,0.166,0.17,0,0.004,0,0.026,0.001,0.153,0.006,0.199,0,0.027,0,0.001,0.08,0.21,0.001,0.026,0.07,0.04,0.001,0.002,0.028,0.002,0.003,0.025,0.021,0.001,0.01,0.008,0,0.04,0.502,0.001,0.077,0.001,0.06,0,0,0.63,0.096,0,0.068,0,0,0,0,0.021,0,0.041,0.061,0.065,0.025,0,0.007,0,0,0.068,0.07,0.044,0.075,4.453,7.747,0.284,0.344,0.249,0.032,0,0.055,0.003,0.007,0.208,0.084,0,0,0.026
Thu 2015-02-26 12:00,10.412,0,0.066,0.062,0.096,0.001,0.038,0.113,0.001,0.05,0.033,0.019,0.155,0,0.062,0.001,0.001,0.172,0.167,0.173,0,0.004,0,0.026,0.001,0.153,0.006,0.2,0,0.026,0,0.001,0.083,0.21,0.001,0.025,0.07,0.042,0.001,0.002,0.104,0.002,0.003,0.012,0.021,0.001,0.008,0.008,0,0.034,0.502,0.001,0.079,0.001,0.06,0,0,0.632,0.096,0,0.068,0,0,0.01,0,0.027,0,0.046,0.061,0.065,0.036,0,0.009,0,0,0.068,0.067,0.049,0.075,4.455,7.049,0.288,0.339,0.248,0.038,0.64,0.055,0.004,0.009,0.216,0.045,0,0,0.026
Thu 2015-02-26 13:00,12.017,0,0.072,0.062,0.104,0.001,0.037,0.109,0.001,0.052,0.033,0.019,0.155,0,0.057,0.001,0.001,0.173,0.167,0.168,0,0.004,0,0.026,0.002,0.154,0.005,0.2,0,0.026,0,0.001,0.088,0.209,0.001,0.026,0.048,0.04,0.001,0.002,0.044,0.002,0.091,0.106,0.021,0.001,0.008,0.008,0,0.03,0.502,0.001,0.078,0.001,0.062,0,0,0.634,0.096,0,0.068,0,0,0.009,0,0.052,0,0.077,0.061,0.065,0.031,0.003,0.01,0,0,0.068,0.059,0.05,0.075,4.491,7.51,0.287,0.347,0.268,0.03,0,0.055,0.004,0.008,0.213,0.058,0,0,0.027
Thu 2015-02-26 14:00,8.55,0,0.064,0.064,0.104,0.001,0.033,0.113,0.001,0.046,0.033,0.011,0.155,0,0.058,0.001,0.001,0.171,0.166,0.169,0,0.004,0,0.026,0.002,0.153,0.006,0.2,0,0.027,0,0.001,0.084,0.209,0.001,0.026,0.001,0.039,0.001,0.002,0.026,0.002,0.003,0.037,0.021,0.001,0.015,0.008,0,0.033,0.502,0.001,0.077,0.001,0.063,0,0,0.634,0.096,0,0.068,0,0,0,0,0.036,0,0.077,0.061,0.065,0.026,0.01,0.008,0,0,0.068,0.074,0.065,0.086,4.528,7.741,0.287,0.346,0.266,0.038,0,0.055,0.004,0.008,0.214,0.083,0,0,0.026
Thu 2015-02-26 15:00,6.368,0,0.063,0.062,0.092,0.001,0.038,0.12,0.001,0.043,0.029,0.001,0.155,0,0.057,0.001,0.001,0.176,0.166,0.171,0,0.004,0,0.026,0.001,0.153,0.006,0.2,0,0.027,0,0.001,0.091,0.209,0.001,0.025,0.001,0.039,0.001,0.002,0.088,0.002,0.062,0.052,0.021,0.001,0.011,0.008,0,0.03,0.501,0.001,0.077,0.001,0.063,0,0,0.635,0.096,0,0.067,0,0,0,0,0.041,0,0.077,0.061,0.065,0.028,0.004,0.003,0,0,0.071,0.074,0.065,0.101,4.535,6.963,0.29,0.331,0.252,0.032,0.61,0.054,0.003,0.008,0.219,0.062,0,0,0.026
Thu 2015-02-26 16:00,4.596,0,0.065,0.062,0.089,0.001,0.038,0.113,0.001,0.041,0.026,0.001,0.155,0,0.057,0.001,0.001,0.169,0.169,0.168,0,0.004,0,0.026,0.002,0.153,0.006,0.199,0,0.027,0,0.001,0.079,0.209,0.001,0.025,0.001,0.039,0.001,0.002,0.026,0.002,0.003,0.035,0.021,0.001,0.008,0.008,0,0.033,0.502,0.001,0.082,0.001,0.062,0,0,0.635,0.096,0,0.068,0,0,0,0,0.028,0,0.054,0.061,0.065,0.017,0.005,0.003,0,0,0.086,0.069,0.059,0.101,4.519,7.194,0.286,0.334,0.264,0.036,0,0.054,0.004,0.008,0.21,0.056,0,0,0.027
Thu 2015-02-26 17:00,1.112,0,0.063,0.062,0.088,0.001,0.037,0.11,0.001,0.041,0.028,0.001,0.155,0,0.057,0.001,0.001,0.174,0.166,0.172,0,0.004,0,0.026,0.001,0.153,0.006,0.199,0,0.027,0,0.001,0.067,0.209,0.001,0.026,0.001,0.047,0.001,0.002,0.026,0.002,0.003,0.001,0.021,0.001,0.008,0.008,0,0.032,0.501,0.001,0.081,0.001,0.062,0.003,0.003,0.635,0.096,0.005,0.066,0,0.001,0,0.008,0.034,0,0.046,0.061,0.065,0.006,0.003,0.002,0,0.004,0.101,0.074,0.065,0.11,4.443,6.442,0.293,0.323,0.246,0.034,0,0.054,0.004,0.007,0.212,0.063,0.037,0.004,0.026
Thu 2015-02-26 18:00,0.036,0,0.069,0.064,0.078,0.001,0.035,0.094,0.001,0.043,0.028,0.001,0.155,0,0.059,0.001,0.001,0.17,0.169,0.168,0,0.004,0,0.026,0.001,0.153,0.006,0.199,0,0.027,0,0.001,0.061,0.209,0.001,0.027,0.001,0.041,0.001,0.002,0.028,0.002,0.003,0.029,0.021,0.001,0.008,0.008,0,0.036,0.501,0,0.079,0.001,0.062,0.128,0.145,0.632,0.099,0.27,0.035,0.007,0.064,0.018,0.357,0.058,0,0.08,0.047,0.065,0.006,0.003,0.005,0.012,0.172,0.105,0.065,0.068,0.114,0.087,6.811,0.287,0.325,0.254,0.03,0,0,0.003,0,0.226,0.032,1.954,0.242,0.026
Thu 2015-02-26 19:00,0.01,0,0.053,0.062,0.082,0.001,0.028,0.082,0.001,0.041,0.022,0.001,0.013,0,0.046,0.001,0.001,0.174,0.169,0.174,0.001,0.004,0,0.026,0.001,0.153,0.006,0.194,0,0.027,0,0.001,0.06,0.209,0.001,0.025,0.001,0.023,0.001,0.002,0.041,0.002,0.003,0.028,0.021,0.001,0.008,0.008,0,0.03,0.091,0,0.077,0.001,0.06,0.14,0.145,0.121,0.001,0.257,0.005,0,0.064,0,0.34,0,0,0.001,0.045,0.065,0.004,0,0,0.012,0.187,0.047,0.035,0.031,0.052,0.05,0.186,0.2,0.231,0.24,0.022,0,0.001,0.004,0,0.217,0.024,1.961,0.243,0.004
Thu 2015-02-26 20:00,0.01,0,0.054,0.067,0.08,0.001,0.027,0.09,0.001,0.042,0.022,0.001,0.008,0,0.046,0.001,0.001,0.17,0.164,0.17,0.001,0.004,0,0.026,0.001,0.152,0.006,0.198,0,0.027,0,0.001,0.016,0.209,0.001,0.025,0.05,0.023,0.001,0.002,0.025,0.002,0.003,0.046,0.021,0.001,0.008,0.008,0,0.03,0.072,0.001,0.076,0.001,0.06,0.14,0.145,0.223,0.018,0.257,0.023,0.02,0.064,0,0.341,0,0,0,0.045,0.065,0.008,0.003,0.003,0.012,0.187,0.101,0.074,0.065,0.11,0.045,0.114,0.192,0.226,0.232,0.028,0,0,0.004,0,0.216,0.025,1.916,0.241,0
Thu 2015-02-26 21:00,0.01,0,0.051,0.062,0.076,0.001,0.026,0.083,0.001,0.042,0.022,0.001,0.008,0,0.045,0.001,0.001,0.172,0.166,0.17,0.001,0.004,0,0.026,0.001,0.152,0.006,0.196,0,0.027,0,0.001,0.015,0.209,0.001,0.025,0.001,0.022,0.001,0.002,0.025,0.002,0.003,0.004,0.021,0.001,0.008,0.008,0,0.023,0.073,0.001,0.076,0.001,0.06,0.14,0.145,0,0,0.257,0.002,0.003,0.064,0,0.342,0,0,0,0.045,0.065,0.002,0,0,0.012,0.187,0.035,0.026,0.023,0.039,0.045,0.115,0.195,0.23,0.235,0.029,0,0,0.004,0,0.209,0.024,1.812,0.242,0
Thu 2015-02-26 22:00,0,0,0.05,0.063,0.076,0.001,0.027,0.083,0.001,0.041,0.022,0.001,0.008,0,0.045,0.001,0.001,0.168,0.164,0.168,0.001,0.004,0,0.026,0.001,0.153,0.006,0.194,0,0.027,0,0.001,0.015,0.21,0.001,0.025,0.001,0.022,0.001,0.002,0.025,0.002,0.003,0.05,0.021,0.001,0.008,0.008,0,0.011,0.073,0.001,0.076,0.001,0.06,0.14,0.145,0,0,0.257,0,0,0.064,0,0.342,0,0,0,0.045,0.065,0,0,0,0.012,0.187,0,0,0,0,0.05,0.373,0.193,0.224,0.236,0.031,0,0.001,0.003,0,0.211,0.025,1.74,0.241,0.016
Thu 2015-02-26 23:00,0.01,0,0.051,0.063,0.078,0.001,0.027,0.084,0.001,0.041,0.023,0.001,0.008,0,0.047,0.001,0.001,0.168,0.164,0.166,0.001,0.004,0,0.026,0.001,0.152,0.006,0.194,0,0.027,0,0.001,0.015,0.209,0.001,0.025,0.001,0.023,0.001,0.002,0.025,0.002,0.003,0.007,0.021,0.001,0.008,0.008,0,0.011,0.073,0.001,0.076,0.001,0.06,0.141,0.145,0,0,0.258,0,0,0.064,0,0.343,0,0,0,0.045,0.065,0,0,0,0.012,0.187,0,0,0,0,0.047,0.684,0.194,0.224,0.238,0.03,0,0,0.004,0,0.209,0.023,1.635,0.24,0.015
Fri 2015-02-27 00:00,0.01,0,0.05,0.064,0.076,0.001,0.026,0.083,0.001,0.042,0.022,0.001,0.008,0,0.045,0.001,0.001,0.168,0.164,0.166,0.001,0.004,0,0.026,0.001,0.152,0.006,0.194,0,0.027,0,0.001,0.015,0.209,0.001,0.025,0.001,0.022,0.001,0.002,0.025,0.002,0.003,0.157,0.021,0.001,0.008,0.008,0,0.011,0.073,0.001,0.076,0.001,0.06,0.141,0.146,0,0,0.258,0,0,0.064,0,0.343,0,0,0.007,0.045,0.065,0,0,0,0.012,0.187,0,0,0,0,0.043,0.594,0.194,0.225,0.228,0.03,0,0,0.004,0,0.208,0.025,1.475,0.238,0.008
Fri 2015-02-27 01:00,0.01,0,0.051,0.062,0.075,0.001,0.026,0.082,0.001,0.041,0.022,0.001,0.008,0,0.045,0.001,0.001,0.168,0.164,0.165,0.001,0.004,0,0.026,0.001,0.152,0.006,0.194,0,0.027,0,0.001,0.015,0.209,0.001,0.025,0.025,0.022,0.001,0.002,0.025,0.002,0.003,0.013,0.021,0.001,0.008,0.008,0,0.011,0.073,0.001,0.076,0.001,0.06,0.141,0.146,0,0,0.258,0,0,0.064,0,0.341,0,0,0,0.045,0.065,0,0,0,0.012,0.188,0,0,0,0,0.05,0.465,0.195,0.234,0.234,0.03,0,0,0.004,0,0.207,0.024,1.341,0.236,0.018
Fri 2015-02-27 02:00,0,0,0.05,0.062,0.075,0.001,0.026,0.082,0.001,0.041,0.022,0.001,0.008,0,0.045,0.001,0.001,0.168,0.164,0.165,0.001,0.004,0,0.026,0.001,0.152,0.006,0.194,0,0.027,0,0.001,0.015,0.21,0.001,0.025,0.07,0.022,0.001,0.002,0.025,0.002,0.003,0.051,0.021,0.001,0.008,0.008,0,0.011,0.073,0.001,0.076,0.001,0.06,0.141,0.146,0,0,0.258,0,0,0.064,0,0.341,0,0,0,0.045,0.065,0,0,0.004,0.012,0.188,0,0,0,0,0.05,0.635,0.195,0.225,0.235,0.03,0,0.001,0.004,0,0.206,0.024,1.334,0.237,0.027
Fri 2015-02-27 03:00,0.01,0,0.05,0.062,0.075,0.001,0.026,0.082,0.001,0.041,0.022,0.001,0.008,0,0.045,0.001,0.001,0.168,0.164,0.165,0.001,0.004,0,0.026,0.001,0.152,0.006,0.194,0,0.027,0,0.001,0.015,0.21,0.001,0.025,0.07,0.022,0.001,0.002,0.025,0.002,0.003,0.01,0.021,0.001,0.008,0.008,0,0.011,0.073,0.001,0.076,0.001,0.057,0.141,0.146,0,0,0.259,0,0,0.064,0,0.34,0,0,0,0.045,0.065,0,0,0.002,0.012,0.188,0,0,0,0,0.04,0.659,0.196,0.231,0.236,0.03,0.01,0,0.003,0,0.206,0.025,1.198,0.235,0.017
Fri 2015-02-27 04:00,0.01,0,0.05,0.062,0.075,0.001,0.026,0.082,0.001,0.041,0.022,0.001,0.008,0,0.045,0.001,0.001,0.167,0.164,0.165,0.001,0.004,0,0.026,0.001,0.152,0.006,0.194,0,0.027,0,0.001,0.015,0.209,0.001,0.025,0.07,0.022,0.001,0.002,0.024,0.002,0.003,0.041,0.021,0.001,0.008,0.008,0,0.011,0.073,0.001,0.076,0.001,0.057,0.141,0.146,0,0,0.259,0,0,0.064,0,0.339,0,0,0,0.045,0.065,0,0,0,0.012,0.188,0,0,0,0,0.05,0.482,0.193,0.227,0.231,0.03,0,0,0.004,0,0.207,0.025,1.275,0.234,0.019
Fri 2015-02-27 05:00,0.01,0,0.05,0.062,0.075,0.001,0.026,0.082,0.001,0.041,0.022,0.001,0.008,0,0.045,0.001,0.001,0.168,0.164,0.167,0.001,0.004,0,0.026,0.001,0.153,0.006,0.193,0,0.027,0,0.001,0.015,0.21,0.001,0.025,0.07,0.022,0.001,0.002,0.025,0.002,0.003,0.049,0.021,0.001,0.008,0.008,0,0.011,0.073,0.001,0.076,0.001,0.057,0.141,0.146,0,0,0.259,0,0,0.064,0,0.338,0,0,0,0.045,0.065,0,0,0,0.012,0.188,0,0,0,0,0.05,0.561,0.188,0.224,0.229,0.033,0,0,0.004,0,0.21,0.023,1.678,0.234,0.018
Fri 2015-02-27 06:00,0.008,0,0.05,0.062,0.075,0.001,0.026,0.082,0.001,0.041,0.022,0.001,0.008,0,0.045,0.001,0.001,0.169,0.168,0.168,0.001,0.004,0,0.026,0.001,0.153,0.006,0.194,0,0.027,0,0.001,0.015,0.209,0.001,0.025,0.07,0.022,0.001,0.002,0.024,0.002,0.003,0.004,0.021,0.001,0.008,0.008,0,0.011,0.072,0.001,0.076,0.001,0.057,0.141,0.146,0,0,0.259,0,0,0.064,0,0.337,0,0,0,0.045,0.065,0,0,0.002,0.011,0.188,0,0,0,0,0.04,0.676,0.193,0.226,0.231,0.036,0,0.001,0.004,0,0.212,0.025,1.779,0.233,0.018
